Company,Product,TypeName,Inches,CPU_Frequency (GHz),RAM (GB),Memory Type,Memory Capacity,GPU_Company,GPU_Type,OpSys,Weight (kg),Price (SAR),Resolution_Width,Resolution_Height,Contains_HD,Contains_IPS,Contains_Touchscreen,Contains_4K,Contains_Quad_HD_plus,CPU_Family,CPU_Generation,CPU_Series,GPU_Family,GPU_Series,GPU_Series_Clean,Series_Type,Performance_Tier
Dell,Alienware 17,Gaming,15.6,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1070,Windows 10,4.42,11389.8903,3840,2160,1,1,0,1,0,Core,7,i7,GeForce,1070,1070,Numeric,High-End
Acer,Aspire 3,Notebook,15.6,2.5,4,SSD,256,Intel,HD Graphics 620,Windows 10,2.1,2378.03,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,Legion Y520-15IKBN,Gaming,15.6,2.8,8,SSD+HDD,1152,Nvidia,GeForce GTX 1050,Windows 10,2.5,4160.56,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
Dell,Latitude 7280,Ultrabook,12.5,2.8,16,SSD,256,Intel,HD Graphics 620,Windows 10,1.18,7380.2300000000005,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Google,Pixelbook (Core,Ultrabook,12.3,1.2,8,SSD,256,Intel,HD Graphics 615,Chrome OS,1.1,6189.2300000000005,2400,1600,0,0,1,0,0,Core,7,i5,HD,615,615,Numeric,Mid-Range
Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.2,4482.13,3200,1800,1,1,0,0,1,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Latitude 3380,Notebook,13.3,2.0,4,HDD,500,Intel,HD Graphics 520,Windows 10,1.65,3370.53,1366,768,0,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
Acer,TravelMate P238-M,Notebook,13.3,2.3,4,SSD,128,Intel,HD Graphics 520,Windows 10,1.6,2600.35,1366,768,0,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Asus,X751NV-TY001 (N4200/4GB/1TB/GeForce,Notebook,17.3,1.1,4,HDD,1024,Nvidia,GeForce 920MX,Windows 10,2.8,1867.2498,1366,768,0,0,0,0,0,Pentium,4,Other,GeForce,920MX,920,Alphanumeric,High-End
Dell,Inspiron 7559,Gaming,15.6,2.6,16,SSD+HDD,1152,Nvidia,GeForce GTX 960M,Windows 10,2.72,4363.030000000001,3840,2160,1,1,1,1,0,Core,6,i7,GeForce,960M,960,Alphanumeric,High-End
Samsung,Notebook 9,Ultrabook,13.3,2.7,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.31,6348.030000000001,1920,1080,1,0,1,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Acer,Aspire A315-31,Notebook,15.6,1.1,4,HDD,1024,Intel,HD Graphics 505,Linux,2.1,1183.06,1366,768,0,0,0,0,0,Pentium,4,Other,HD,505,505,Numeric,Mid-Range
Dell,Inspiron 5567,Notebook,15.6,2.7,16,SSD,256,AMD,Radeon R7 M445,Windows 10,2.3,4689.6419000000005,1920,1080,1,0,0,0,0,Core,7,i7,Radeon,M445,445,Alphanumeric,Low-End
Samsung,Notebook 9,2 in 1 Convertible,15.0,2.7,16,SSD,256,AMD,Radeon 540,Windows 10,1.71,7142.030000000001,1920,1080,1,0,1,0,0,Core,7,i7,Radeon,540,540,Numeric,Mid-Range
Toshiba,Tecra A40-C-1E5,Notebook,14.0,2.3,4,SSD,128,Intel,HD Graphics 520,Windows 10,1.75,4049.4,1366,768,0,1,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Dell,Inspiron 7567,Gaming,15.6,2.8,8,HDD,1024,Nvidia,GeForce GTX 1050,Windows 10,2.62,4363.030000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
HP,EliteBook 820,Ultrabook,12.5,2.3,4,SSD,256,Intel,HD Graphics 520,Windows 10,1.26,4938.68,1366,768,0,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Asus,Q524UQ-BHI7T15 (i7-7500U/12GB/2TB/GeForce,2 in 1 Convertible,15.6,2.7,12,HDD,2048,Nvidia,GeForce 940MX,Windows 10,2.3,3330.8300000000004,1920,1080,1,0,1,0,0,Core,7,i7,GeForce,940MX,940,Alphanumeric,High-End
Lenovo,Thinkpad P50,Notebook,15.6,2.7,16,SSD,512,Nvidia,Quadro M2000M,Windows 7,2.5,9408.9,3840,2160,1,0,0,1,0,Core,6,i7,Quadro,M2000M,2000,Alphanumeric,High-End
Acer,Swift 3,Notebook,14.0,2.4,4,SSD,128,Intel,HD Graphics 620,Windows 10,1.8,2524.92,1920,1080,1,1,0,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
Razer,Blade Pro,Gaming,14.0,2.8,16,SSD,512,Nvidia,GeForce GTX 1060,Windows 10,1.95,11509.03,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Asus,Vivobook Max,Notebook,15.6,1.1,8,SSD,128,Intel,HD Graphics 505,Windows 10,2.0,2310.143,1920,1080,0,0,0,0,0,Pentium,4,Other,HD,505,505,Numeric,Mid-Range
Dell,Alienware 17,Gaming,17.3,2.8,32,SSD+HDD,2048,Nvidia,GeForce GTX 1070M,Windows 10,4.42,14247.536000000002,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1070M,1070,Alphanumeric,High-End
Asus,Rog G752VS-BA171T,Gaming,17.3,2.6,16,SSD+HDD,1280,Nvidia,GeForce GTX 1070,Windows 10,4.3,9329.5,1920,1080,1,1,0,0,0,Core,6,i7,GeForce,1070,1070,Numeric,High-End
Toshiba,Tecra Z40-C-161,Ultrabook,14.0,2.6,16,SSD,512,Nvidia,GeForce 930M,Windows 10,1.47,7003.08,1920,1080,1,1,0,0,0,Core,6,i7,GeForce,930M,930,Alphanumeric,High-End
Lenovo,IdeaPad 110-15IBR,Notebook,15.6,1.6,8,HDD,1024,Intel,HD Graphics 405,No OS,2.2,1306.13,1366,768,0,0,0,0,0,Celeron,3,Other,HD,405,405,Numeric,Low-End
Lenovo,ThinkPad T470s,Ultrabook,14.0,2.7,16,SSD,512,Intel,HD Graphics 620,Windows 10,1.7,9127.03,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
MSI,GS43VR 7RE,Gaming,14.0,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1060,Windows 10,1.6,7507.27,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
MSI,GL62M (i5-7300HQ/8GB/1TB,Gaming,15.6,2.5,8,SSD+HDD,1152,Nvidia,GeForce GTX 1050,Windows 10,2.2,4323.33,1920,1080,1,0,0,0,0,Core,7,i5,GeForce,1050,1050,Numeric,High-End
Lenovo,Legion Y520-15IKBN,Gaming,15.6,2.8,4,HDD,1024,Nvidia,GeForce GTX 1050,Windows 10,2.4,3966.03,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1050,1050,Numeric,High-End
Acer,Predator G9-793,Gaming,17.3,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1060,Windows 10,4.2,9127.03,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Dell,Inspiron 7567,Gaming,15.6,2.5,8,SSD,256,Nvidia,GeForce GTX 1050,Windows 10,2.62,3910.4500000000003,1920,1080,1,0,0,0,0,Core,7,i5,GeForce,1050,1050,Numeric,High-End
Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,2.8,8,SSD+HDD,1152,Nvidia,GeForce GTX1060,Windows 10,2.24,5315.83,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,GTX1060,1060,Alphanumeric,High-End
Vero,K146 (N3350/4GB/32GB/W10),Notebook,14.0,1.1,4,Flash,32,Intel,HD Graphics 500,Windows 10,1.22,805.513,1920,1080,0,0,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,2.7,8,SSD,512,Intel,HD Graphics 620,Windows 10,1.37,7820.900000000001,1920,1080,1,1,1,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,2.5,8,SSD,256,AMD,Radeon R7 M460,Windows 10,2.08,3807.23,1920,1080,1,0,1,0,0,Core,7,i5,Radeon,M460,460,Alphanumeric,Low-End
Apple,"MacBook 12""",Ultrabook,12.0,1.2,8,Flash,512,Intel,HD Graphics 5300,Mac OS X,0.92,4625.05,2304,1440,0,1,0,0,0,Core,7,i5,HD,5300,5300,Numeric,High-End
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.42,9250.1,2560,1440,0,1,1,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,1.1,4,Flash,32,Intel,HD Graphics 500,Windows 10,1.63,1187.03,1366,768,0,0,0,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
Dell,Latitude 3580,Notebook,15.6,2.5,8,SSD,128,Intel,HD Graphics 620,Windows 10,1.95,3215.7000000000003,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,2.7,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.38,5355.530000000001,1920,1080,1,1,1,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Dell,Vostro 5568,Notebook,15.6,2.0,8,SSD,256,AMD,Radeon R5 M420X,Windows 10,2.0,2933.83,1920,1080,1,0,0,0,0,Core,6,i3,Radeon,M420X,420,Alphanumeric,Low-End
HP,ZBook 17,Workstation,15.6,2.8,8,SSD,256,Nvidia,Quadro M2200,Windows 10,3.14,8197.653,1920,1080,1,0,0,0,0,Core,7,i7,Quadro,M2200,2200,Alphanumeric,High-End
Asus,Pro P2540UA-XS51,Notebook,15.6,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,2.37,4363.030000000001,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,XPS 13,Ultrabook,13.3,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.29,5951.030000000001,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,XPS 15,Notebook,15.6,2.5,8,SSD,256,Nvidia,GeForce GTX 1050,Windows 10,2.06,6943.530000000001,3840,2160,1,0,1,1,0,Core,7,i5,GeForce,1050,1050,Numeric,High-End
Dell,Latitude 3180,Netbook,11.6,1.1,4,SSD,128,Intel,HD Graphics 505,Windows 10,1.63,2953.6800000000003,1366,768,0,0,0,0,0,Pentium,4,Other,HD,505,505,Numeric,Mid-Range
HP,EliteBook 820,Netbook,12.5,2.6,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.26,5514.33,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Toshiba,Satellite Pro,Notebook,15.6,2.3,4,HDD,500,Intel,HD Graphics 520,Windows 10,2.1,3096.6000000000004,1366,768,0,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,15.6,2.5,8,HDD,2048,AMD,Radeon R7 Graphics,Windows 10,2.04,2497.13,1366,768,0,0,0,0,0,A1,Unknown,Other,Radeon,Graphics,640,Alphanumeric,Mid-Range
Dell,Inspiron 7567,Gaming,15.6,2.8,16,SSD,512,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.62,6665.63,3840,2160,1,0,0,1,0,Core,7,i7,GeForce,Ti,640,Alphanumeric,Mid-Range
Lenovo,IdeaPad 310-15IKB,Notebook,15.6,2.5,4,HDD,1024,Nvidia,GeForce 920M,Windows 10,2.4,2417.73,1920,1080,1,0,0,0,0,Core,7,i5,GeForce,920M,920,Alphanumeric,High-End
HP,Omen 17-an012dx,Gaming,17.3,2.8,12,HDD,1024,AMD,Radeon RX 580,Windows 10,3.74,6943.530000000001,1920,1080,1,1,0,0,0,Core,7,i7,Radeon,580,580,Numeric,Mid-Range
MSI,GE72MVR 7RG,Gaming,17.3,2.8,16,SSD+HDD,1536,Nvidia,GeForce GTX 1070,Windows 10,2.9,9587.550000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1070,1070,Numeric,High-End
Samsung,Notebook 9,Ultrabook,13.3,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,0.81,5951.030000000001,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Vostro 5568,Notebook,15.6,2.7,8,HDD,1024,Nvidia,GeForce GT 940MX,Windows 10,1.98,3815.17,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,940MX,940,Alphanumeric,High-End
Dell,Vostro 3568,Notebook,15.6,2.5,8,SSD,256,AMD,Radeon R5 M420,Windows 10,2.18,3135.5457,1920,1080,1,0,0,0,0,Core,7,i5,Radeon,M420,420,Alphanumeric,Low-End
Lenovo,Thinkpad T470s,Ultrabook,14.0,2.7,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.32,7380.2300000000005,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Razer,Blade Stealth,Ultrabook,12.5,2.5,16,SSD,512,Intel,HD Graphics 620,Windows 10,1.29,7142.030000000001,3840,2160,1,1,1,1,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
HP,Chromebook 11,Netbook,11.6,1.6,4,Flash,16,Intel,HD Graphics 400,Chrome OS,1.23,1528.45,1366,768,0,0,0,0,0,Celeron,3,Other,HD,400,400,Numeric,Low-End
Dell,Alienware 17,Gaming,17.3,2.8,16,SSD+HDD,1152,Nvidia,GeForce GTX 1060,Windows 10,4.36,9944.9294,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Dell,Latitude 3480,Notebook,14.0,2.3,4,HDD,500,Intel,HD Graphics 520,Windows 10,1.76,2997.3500000000004,1366,768,0,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Lenovo,V110-15ISK (i3-6006U/4GB/500GB/W10),Notebook,15.6,2.0,4,HDD,500,Intel,HD Graphics 520,Windows 10,2.1,1944.903,1366,768,0,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
Toshiba,Tecra X40-D-10Z,Ultrabook,14.0,2.5,4,SSD,128,Intel,HD Graphics 620,Windows 10,1.25,4327.3,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,Thinkpad X1,Ultrabook,14.0,2.7,8,SSD,512,Intel,HD Graphics 620,Windows 10,1.13,9921.03,1920,1080,1,1,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
MSI,GL62M 7RD,Gaming,15.6,2.5,8,SSD,256,Nvidia,GeForce GTX 1050,Windows 10,2.4,4760.030000000001,1920,1080,1,0,0,0,0,Core,7,i5,GeForce,1050,1050,Numeric,High-End
Lenovo,ThinkPad X1,Ultrabook,14.0,2.5,8,Flash,256,Intel,HD Graphics 620,Windows 10,1.13,7443.75,1920,1080,1,1,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Toshiba,Satellite Pro,Notebook,14.0,2.1,4,SSD,128,Intel,HD Graphics 510,Windows 10,1.75,1981.0300000000002,1366,768,0,0,0,0,0,Pentium,4,Other,HD,510,510,Numeric,Mid-Range
Asus,ZenBook Flip,2 in 1 Convertible,13.3,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.1,5391.26,1920,1080,1,0,1,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Latitude 3480,Notebook,14.0,2.0,4,HDD,500,Intel,HD Graphics 520,Windows 10,1.76,2322.4500000000003,1366,768,0,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
Acer,Chromebook 11,Netbook,11.6,1.6,4,Flash,32,Intel,HD Graphics 400,Chrome OS,1.35,1409.3500000000001,1366,768,0,1,0,0,0,Celeron,3,Other,HD,400,400,Numeric,Low-End
Acer,Swift 3,Notebook,14.0,2.4,8,SSD,128,Intel,HD Graphics 620,Windows 10,1.5,2457.4300000000003,1920,1080,1,1,0,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
Razer,Blade Pro,Gaming,17.3,2.9,32,SSD,512,Nvidia,GeForce GTX 1080,Windows 10,3.49,21831.030000000002,3840,2160,1,0,1,1,0,Core,7,i7,GeForce,1080,1080,Numeric,High-End
Lenovo,Thinkpad X1,Ultrabook,14.0,2.6,16,SSD,512,Intel,HD Graphics 520,Windows 10,1.1,8333.03,2560,1440,1,1,0,0,1,Core,6,i7,HD,520,520,Numeric,Mid-Range
Asus,VivoBook Max,Notebook,15.6,2.5,4,HDD,1024,Nvidia,GeForce 920,Linux,2.1,2060.4300000000003,1920,1080,1,0,0,0,0,Core,7,i5,GeForce,920,920,Numeric,High-End
Lenovo,Thinkpad T460,Notebook,14.0,2.3,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.7,4708.42,1920,1080,1,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Lenovo,ThinkPad T470s,Notebook,14.0,2.6,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.32,6550.5,1920,1080,1,1,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Alienware 15,Gaming,15.6,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1070,Windows 10,3.21,11015.2811,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1070,1070,Numeric,High-End
Asus,Rog GL702VS-BA023T,Gaming,17.3,2.8,16,SSD+HDD,1280,Nvidia,GeForce GTX 1070,Windows 10,2.9,9603.43,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1070,1070,Numeric,High-End
Toshiba,Satellite Pro,Notebook,15.6,2.4,4,HDD,500,Intel,HD Graphics 620,Windows 10,2.0,2655.9300000000003,1366,768,0,0,0,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
Lenovo,N42-20 Chromebook,Notebook,14.0,1.6,4,Flash,16,Intel,HD Graphics 400,Chrome OS,1.5,1290.25,1366,768,0,0,0,0,0,Celeron,3,Other,HD,400,400,Numeric,Low-End
Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,2.5,8,HDD,128,Intel,HD Graphics 620,Windows 10,2.3,2342.3,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Asus,Rog GL702VM-GC017T,Gaming,17.3,2.6,16,SSD+HDD,1536,Nvidia,GeForce GTX 1060,Windows 10,2.73,7142.030000000001,1920,1080,1,0,0,0,0,Core,6,i7,GeForce,1060,1060,Numeric,High-End
Dell,Alienware 17,Gaming,17.3,2.8,32,SSD+HDD,1536,Nvidia,GeForce GTX 1070,Windows 10,4.42,12199.3733,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,1070,1070,Numeric,High-End
HP,ProBook 470,Notebook,17.3,2.5,8,HDD,1024,Nvidia,GeForce 930MX,Windows 10,2.63,3612.7000000000003,1600,900,0,0,0,0,0,Core,7,i5,GeForce,930MX,930,Alphanumeric,High-End
Dell,Vostro 3568,Notebook,15.6,2.5,8,SSD,128,Intel,HD Graphics 620,Windows 10,2.18,2834.5403,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
HP,EliteBook 840,Ultrabook,14.0,2.5,8,SSD,512,Intel,HD Graphics 520,Windows 7,1.54,7423.900000000001,1920,1080,1,0,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
Dell,Vostro 3568,Notebook,15.6,2.7,4,SSD,256,AMD,Radeon R5 M420,Windows 10,2.18,2933.83,1920,1080,1,0,0,0,0,Core,7,i7,Radeon,M420,420,Alphanumeric,Low-End
HP,Chromebook X360,2 in 1 Convertible,11.6,1.1,4,Flash,32,Intel,HD Graphics 500,Chrome OS,1.4,2441.55,1366,768,0,0,1,0,0,Celeron,3,Other,HD,500,500,Numeric,Low-End
Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,2.3,8,SSD,512,Nvidia,GeForce 940M,Windows 10,1.45,4073.2200000000003,1920,1080,1,1,0,0,0,Core,6,i5,GeForce,940M,940,Alphanumeric,High-End
HP,EliteBook x360,2 in 1 Convertible,13.3,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.28,9039.69,1920,1080,1,0,1,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
HP,EliteBook 840,Ultrabook,14.0,2.5,8,SSD,512,Intel,HD Graphics 520,Windows 10,1.54,5827.96,1920,1080,1,0,0,0,0,Core,6,i7,HD,520,520,Numeric,Mid-Range
HP,250 G6,Notebook,15.6,1.6,4,SSD,128,Intel,HD Graphics 400,No OS,1.86,1187.03,1366,768,0,0,0,0,0,Celeron,3,Other,HD,400,400,Numeric,Low-End
Asus,Rog GL502VM-DS74,Gaming,15.6,2.8,16,SSD+HDD,1152,Nvidia,GeForce GTX 1060,Windows 10,2.1,7539.030000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,1060,1060,Numeric,High-End
Dell,Inspiron 5767,Notebook,17.3,2.7,8,HDD,1024,AMD,Radeon R7 M445,Linux,2.83,3434.05,1920,1080,1,0,0,0,0,Core,7,i7,Radeon,M445,445,Alphanumeric,Low-End
Lenovo,ThinkPad T470p,Ultrabook,14.0,2.8,8,SSD,256,Nvidia,GeForce GT 940MX,Windows 10,1.96,7554.910000000001,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,940MX,940,Alphanumeric,High-End
Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,2.7,8,SSD,256,Nvidia,GeForce GTX 930MX,Windows 10,2.3,3124.3900000000003,1920,1080,1,1,0,0,0,Core,7,i7,GeForce,930MX,930,Alphanumeric,High-End
Dell,Latitude 5580,Notebook,15.6,2.5,8,SSD,128,Intel,HD Graphics 620,Windows 10,1.9,3751.65,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,1.1,4,HDD,1024,Intel,HD Graphics 505,Windows 10,2.0,1782.5300000000002,1366,768,0,0,0,0,0,Pentium,4,Other,HD,505,505,Numeric,Mid-Range
HP,EliteBook x360,2 in 1 Convertible,13.3,2.8,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.28,10159.230000000001,1920,1080,1,0,1,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Dell,Inspiron 5368,Notebook,13.3,2.3,8,HDD,1024,Intel,HD Graphics 520,Windows 10,1.62,2576.53,1920,1080,1,0,1,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Lenovo,IdeaPad 110-15ISK,Notebook,15.6,2.0,4,HDD,1024,Intel,HD Graphics 520,No OS,2.2,1861.93,1920,1080,1,0,0,0,0,Core,6,i3,HD,520,520,Numeric,Mid-Range
Lenovo,ThinkPad E570,Notebook,15.6,2.5,8,HDD,1024,Intel,HD Graphics 620,Windows 10,2.3,3377.1202,1920,1080,1,1,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
HP,EliteBook 850,Notebook,15.6,2.6,8,SSD,256,AMD,Radeon R7 M465,Windows 10,1.84,5355.530000000001,1920,1080,1,0,0,0,0,Core,7,i5,Radeon,M465,465,Alphanumeric,Low-End
Toshiba,Portege X30-D-10X,Notebook,13.3,2.5,4,SSD,128,Intel,HD Graphics 620,Windows 10,1.05,5101.45,1920,1080,1,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,Legion Y520-15IKBN,Gaming,15.6,2.5,8,HDD,1024,Nvidia,GeForce GTX 1050,No OS,2.5,4037.4900000000002,1920,1080,1,1,0,0,0,Core,7,i5,GeForce,1050,1050,Numeric,High-End
Dell,XPS 13,Ultrabook,13.3,2.5,16,SSD,512,Intel,Iris Plus Graphics 640,Windows 10,1.29,8892.800000000001,3200,1800,1,0,1,0,1,Core,7,i7,Iris,640,640,Numeric,Mid-Range
HP,Probook 450,Notebook,15.6,2.3,4,HDD,500,Intel,HD Graphics 520,Windows 10,2.07,3612.7000000000003,1920,1080,1,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Toshiba,Portégé Z30-C-188,Ultrabook,13.3,2.3,8,SSD,256,Intel,HD Graphics 520,Windows 10,1.2,4347.150000000001,1366,768,0,0,0,0,0,Core,6,i5,HD,520,520,Numeric,Mid-Range
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,2.7,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.37,7741.5,1920,1080,1,1,1,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,2.5,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.56,3580.94,1920,1080,1,1,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Dell,Precision 3520,Workstation,15.6,2.8,8,HDD,1024,Nvidia,Quadro M620,Windows 10,2.23,7058.660000000001,1920,1080,1,0,0,0,0,Core,7,i7,Quadro,M620,620,Alphanumeric,Mid-Range
Lenovo,ThinkPad L570,Notebook,15.6,2.5,4,HDD,500,Intel,HD Graphics 620,Windows 10,2.38,4188.35,1366,768,0,0,0,0,0,Core,7,i5,HD,620,620,Numeric,Mid-Range
Lenovo,IdeaPad 110-15ISK,Notebook,15.6,2.0,4,HDD,1024,AMD,Radeon R5 M430,No OS,2.2,1901.63,1920,1080,1,0,0,0,0,Core,6,i3,Radeon,M430,430,Alphanumeric,Low-End
Toshiba,Tecra A50-D-11D,Notebook,15.6,2.7,8,SSD,256,Intel,HD Graphics 620,Windows 10,2.0,5510.360000000001,1920,1080,1,1,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Lenovo,Thinkpad 13,Notebook,13.3,2.4,4,SSD,180,Intel,HD Graphics 620,Windows 10,1.44,2917.9500000000003,1920,1080,1,1,0,0,0,Core,7,i3,HD,620,620,Numeric,Mid-Range
Samsung,Notebook 9,Ultrabook,15.0,2.7,16,SSD,256,Nvidia,GeForce 940MX,Windows 10,1.23,7340.530000000001,1920,1080,1,0,0,0,0,Core,7,i7,GeForce,940MX,940,Alphanumeric,High-End
Dell,Latitude 7280,Ultrabook,12.5,2.8,8,SSD,256,Intel,HD Graphics 620,Windows 10,1.6,6709.3,1920,1080,1,0,0,0,0,Core,7,i7,HD,620,620,Numeric,Mid-Range
Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,1.1,4,HDD,1024,Intel,HD Graphics 505,Linux,2.0,1583.9903000000002,1366,768,0,0,0,0,0,Pentium,4,Other,HD,505,505,Numeric,Mid-Range
Xiaomi,Mi Notebook,Ultrabook,13.3,2.3,8,SSD,256,Nvidia,GeForce 940MX,Windows 10,1.28,3711.9500000000003,1920,1080,1,1,0,0,0,Core,6,i5,GeForce,940MX,940,Alphanumeric,High-End
Dell,Vostro 5568,Notebook,15.6,2.5,4,SSD+HDD,1152,Nvidia,GeForce 940MX,Windows 10,2.18,3622.625,1920,1080,1,0,0,0,0,Core,7,i5,GeForce,940MX,940,Alphanumeric,High-End
